"","X0.2","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X0.3","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3"
"1973.5",0,0.0244243833799597,0.18965173465738,0.198577810865014,0.0985547545018322,0.0248632484637708,0.00711884813212541,0.0041128971006791,0.00363401174975992,0.00355209893832857,0.00353688685350165,0.00353427885452809,0.0035350049232977,0,0.00938329906465684,0.169783861651647,0.203397333799463,0.128812280470301,0.0358141363229879,0.00919487234559035,0.0044432795524006,0.00368798795868536,0.00356179417387545,0.00353869903346759,0.00353453293896371,0.0035348592839931
"1973.75",0,0.00416130600787162,0.0127982604696152,0.0227942326462761,0.0411667912923472,0.0473816182008473,0.0484527454859163,0.0486530529997075,0.0487032084017409,0.048720208021141,0.0487275423607988,0.0487314157560012,0.0487358001875218,0,0.0015812110411981,0.0121008388919906,0.0184867891237759,0.0375953867767383,0.0466494492614274,0.0483297549009219,0.0486266360087182,0.0486955008068223,0.0487173613430764,0.0487261072622597,0.0487307453584567,0.0487357123952349
"1974",0,0.000762460108557474,0.00551122267327813,0.0124728404682043,0.0207840935132921,0.0264707325897466,0.0279261406156179,0.0282401523271724,0.0282714686719071,0.0279915283147239,0.027125593916568,0.0256789726656697,0.0215369384883283,0,0.000213713546853154,0.00401233465960812,0.010673172524226,0.0186266888492818,0.0255902061539762,0.0277429944684799,0.0281994567774617,0.0282831762031561,0.0281074267340477,0.0274040338414477,0.0260804812299858,0.0219133030139935
"1974.25",0,0.0525893831245317,0.256644145859806,0.52585757435556,0.547518782536389,0.264984505523187,0.0722257337017987,0.0186684124019855,0.00824294147491703,0.00624723356027512,0.00572773450358077,0.00545712012947411,0.00496569076900726,0,0.0192197010379077,0.192801389072176,0.463803979286237,0.585090197097272,0.339556314391303,0.102995819144329,0.025368699958813,0.00948306557430451,0.00650489877716376,0.00581667540788208,0.0055177483884827,0.00500481999845672
"1974.5",0,0.0234274937290611,0.232281067367733,0.234621158567048,0.112505222702233,0.028032268163539,0.00927446053460336,0.00631873167116569,0.00586799930816511,0.0057879753345975,0.00576405884640798,0.00574802752222362,0.00571548655816001,0,0.00667784275296763,0.209763079485842,0.241929961516804,0.148501150357163,0.0401217849511584,0.01137918905357,0.00663459122228212,0.00591845128663584,0.00579851734797322,0.00576866826179535,0.00575183838180499,0.0057182715688471
"1974.75",0,0.00459796409884306,0.014863839478654,0.0218042459011686,0.0308911383955588,0.0327058150065129,0.0327611131067939,0.032784508772908,0.0328003591410502,0.0328030486011359,0.0327962494631853,0.0327842499289733,0.0327539546589362,0,0.00161933422360696,0.014015140479038,0.019213678401988,0.0293728639487997,0.0326026829890694,0.0327571453625323,0.0327786814901147,0.0327977196021324,0.0328035354105847,0.0327985533292454,0.0327875642177568,0.0327567498794059
"1975",0,0.000829959075938279,0.00586392622812653,0.016368126385479,0.0297097396145417,0.0363271076585619,0.0356429201768744,0.035073806658928,0.0349140588193208,0.0344876242201185,0.0332650029578282,0.0312281000540563,0.0253946459754192,0,0.000256839154113181,0.00414589895216525,0.0132914594210424,0.0264760862053176,0.0357752846972953,0.0359147431696779,0.0351486550224814,0.0349537867394035,0.0346539414474787,0.0336570953677953,0.0317934277858469,0.0259248531669193
"1975.25",0,0.0333586130987413,0.170727275044899,0.388529942365925,0.440167520764951,0.23280721870935,0.0744025092299006,0.0291806342633135,0.0202587068882971,0.0182397000914112,0.0169936541201262,0.0155493019528469,0.0119435517492791,0,0.0122575051089859,0.125519581648059,0.334671045015646,0.459899898123083,0.291666020669302,0.100158466774855,0.0348685495487636,0.021341857880585,0.0185798854347112,0.0173169444050848,0.015929173750337,0.0122404789954814
"1975.5",0,0.0173317928157232,0.186309437202268,0.189474098056888,0.0973768792900504,0.0346060162524958,0.0213182355228201,0.0193505049070548,0.0189750326219695,0.0185001236576559,0.0175687882227049,0.0162951325004845,0.0131848116023998,0,0.00436750149238287,0.168340241261067,0.194616626640029,0.124529659079238,0.0434208804985576,0.0227609982879704,0.0195571368692102,0.0190491571205784,0.0186581871424753,0.0178431842476701,0.0166310513362985,0.013458009749134
"1975.75",0,0.00389031053445453,0.0127651464025468,0.0277867660980057,0.0487397280178047,0.0542501536560559,0.0548162193765224,0.0549209493691489,0.0548037521052603,0.0542451461073741,0.0531748432934835,0.0518064459730761,0.0486537740425112,0,0.00210217911526856,0.0107847003808994,0.0224207369414543,0.0449106188686021,0.053765075422372,0.0547552605310553,0.0549107277628635,0.0548649288025953,0.0544357081307106,0.0534819078863167,0.0521602818768122,0.0489240971831686
"1976",0,0.000951495675200125,0.00690564711661665,0.0215817169080363,0.0408642399300847,0.0479173765212119,0.0440846749842244,0.0421730053598856,0.0417040232850325,0.0411546377418776,0.0397339093524799,0.0373862473612816,0.0306732891350749,0,0.000295106881537681,0.00479928776602731,0.0170555146093359,0.0363888670471759,0.0479479400672044,0.0450201131773071,0.042433278552142,0.0417850248904596,0.0413536596696513,0.040187266945355,0.0380373114211131,0.0312832676904855
"1976.25",0,0.0778301406285057,0.348825818080616,0.591237247171291,0.510957525338426,0.209975001166328,0.0577625818040362,0.0194808901708313,0.0122775278841362,0.0108000255346991,0.0101254085772735,0.00944829389042696,0.00781267226771323,0,0.0285981179556261,0.271164398510497,0.546929907269954,0.574793237261109,0.276579481655678,0.0805295202557958,0.0241613097851602,0.0131333232141247,0.01102193239618,0.0102857597138621,0.00962313598798622,0.00794693624217404
"1976.5",0,0.0142231987706021,0.17919547708893,0.183962976412535,0.0953274442674024,0.0295475882144955,0.0131173119695111,0.0102618166815335,0.00977444728760908,0.00955966599372291,0.00925036949006212,0.00884097025274173,0.00784567010801378,0,0.00239618346872746,0.161921480712387,0.188249687873365,0.122029108215867,0.0394926757060351,0.0150694584508732,0.0105784001120794,0.00983979550990522,0.00961757510481326,0.00933950284468802,0.00894861549635435,0.00793307025227601
"1976.75",0,0.0442613674344191,0.10280947618581,0.118342322869095,0.0984207259080514,0.0852475086164119,0.0829670242938485,0.082774880618466,0.0827392684097084,0.0825696589248724,0.0822282301932972,0.0817866115899465,0.0807634112683777,0,0.0278489755041082,0.0938004908190812,0.117280073186143,0.104513920404867,0.0869670004543868,0.0831688001192501,0.0827842180572628,0.0827557732602203,0.0826292261498359,0.0823269464615601,0.0819012566052307,0.0808512560232073
"1977",0,0.00127683288641089,0.00864186062101427,0.0229430986291685,0.0407506719803052,0.050715018774776,0.051439281022772,0.0512301787346351,0.0511088685307135,0.050465687113026,0.0485664528975724,0.0453969161524832,0.0363175821913753,0,0.000397745084129779,0.00619011061248924,0.0188211783585323,0.0364099939466632,0.0495245210638392,0.0514993657205777,0.051261276887313,0.0511561208974721,0.0507222333674227,0.0491762427954705,0.0462767205238702,0.0371425361685341
"1977.25",0,0.0247087885611325,0.115001087923164,0.216830579042836,0.211281165699529,0.0995892935951908,0.0311450639396216,0.0127630421346902,0.00924033578702213,0.00851044696221903,0.00814644417720737,0.00775363448783693,0.00677748078491235,0,0.00907517742664811,0.0878531062362515,0.195097285999703,0.229498850528897,0.127214309722139,0.0418372381939923,0.0150413086867367,0.00965933993618638,0.00862263999935906,0.00823639881597582,0.00785637426728267,0.00685776088510207
"1977.5",0,0.00756895661048491,0.0927508180298326,0.0954906679370473,0.0500821803791374,0.0159339953433306,0.00728461842001284,0.00578120934060644,0.00554642111097388,0.00549206779757727,0.00543991492165295,0.00537114345517731,0.00519971256127031,0,0.00138459872923229,0.0837663662940978,0.0976154790378335,0.0638290184896381,0.0211364699900734,0.00831612893107729,0.00594562231937387,0.00557295417392631,0.00550309009125173,0.00545471062756166,0.00538938458396143,0.00521491686020341
"1977.75",0,0.02334088861847,0.0544763397096885,0.0686343472639652,0.0714470750178735,0.069023567305209,0.0685136135484125,0.0685396016724417,0.0685791954815539,0.0685756612045849,0.0685324448461904,0.068465985001051,0.068302581080066,0,0.0146622451234143,0.0495914877338992,0.0652455042760911,0.0719984750904932,0.0694240218579081,0.0685444603961694,0.0685260539353477,0.0685728534074512,0.0685809239523751,0.0685460942008711,0.0684838010098037,0.0683171557933169
"1978",0,0.00142162790323845,0.0106550853159704,0.0227739628018442,0.0333917116360716,0.0384839141482134,0.0400517280727347,0.0405173215734282,0.0405815701212956,0.0401320815056817,0.0386944031781274,0.0362741052668266,0.0293234555186899,0,0.000385150153979784,0.00773000738708702,0.0198644114024248,0.0311151439342006,0.0377001576234498,0.0398124297169236,0.0404513206734674,0.0405965984925759,0.0403217438208314,0.0391584282997755,0.0369466481960407,0.0299555678985398
"1978.25",0,0.0164812827769522,0.0983628022438781,0.282626642436942,0.364206689835103,0.204592157925903,0.0608166826275486,0.0183011891558952,0.00989107026864623,0.00824894550306245,0.00771531061452406,0.00730372747168559,0.00637238811249086,0,0.00597382795626546,0.0681070127226042,0.232591094023003,0.369652034613696,0.255168779614123,0.0847616644015961,0.0236828415183829,0.010893772675731,0.0084710718729004,0.00782437757145851,0.00740600934173181,0.00644835566564435
"1978.5",0,0.0570855137031183,0.274056553227536,0.29086446717281,0.1354343972312,0.0306349009311616,0.0105001767776926,0.00785557745036428,0.00751556431590633,0.0074268331745095,0.00731192896936371,0.00715398435084847,0.00675907595609997,0,0.029478176373418,0.242420785837975,0.299502850923034,0.181739243682121,0.0447769781094395,0.0125549557435865,0.00811310585893898,0.00755226214554877,0.00744819757362459,0.00734554519733764,0.00719594804419977,0.00679393725997995
"1978.75",0,0.023543788103567,0.0533417211312936,0.0643674172030757,0.0615660928495039,0.0581991352057211,0.0578485322958973,0.0579231614013312,0.0579647521167767,0.0579259517078081,0.057805938221667,0.0576382123767905,0.0572372323807824,0,0.0151636531326665,0.0485703412890873,0.0623192228839491,0.063103118732813,0.0585910198820032,0.0578505545017989,0.0579035061418649,0.0579607287983811,0.0579441390788191,0.0578422041955464,0.0576823120072492,0.0572723704402433
"1979",0,0.00146999234384229,0.0105542975377263,0.0248922528882019,0.0401220337658293,0.0475838048422873,0.0482692967114934,0.0481899015380487,0.0480883276320646,0.0474938871058076,0.0457628693643519,0.042885904516542,0.0346585045751179,0,0.000416720358697103,0.00765601063403164,0.0210824406581081,0.0366336715642468,0.0467020748365603,0.048274452564016,0.0482047027106405,0.048132983692296,0.0477295260951584,0.0463175993644791,0.0436838029974352,0.0354057255291201
"1979.25",0,0.0162624714111122,0.0930247798022725,0.228718943330772,0.273301016673824,0.14770615200633,0.0444363882471192,0.0144272487389092,0.00849296945145725,0.00731840320637355,0.00694046437348153,0.00666821176780856,0.00608187994831095,0,0.00590388010317897,0.0667338703470913,0.193610849560838,0.282055960813606,0.185112233468558,0.0614243625543351,0.0182172246838544,0.00920393305301327,0.00747831846524889,0.00701557447836554,0.00673451896968411,0.0061294823098252
"1979.5",0,0.0266355080622922,0.138375995806838,0.187266274301319,0.130904058374552,0.0480417241124058,0.0138556125252265,0.0060751915688635,0.00464390998397825,0.00437383491241494,0.0043155503829104,0.00430060174854279,0.00429386590530929,0,0.0136944589182813,0.117614734766912,0.180653150749084,0.154018882833937,0.064497160767198,0.0186489790321412,0.00700794622306314,0.00481339325054891,0.00440767328483831,0.00432345541965728,0.00430281254742201,0.0042940331031315
"1979.75",0,0.0247865180560979,0.0561175652983613,0.068239082200197,0.0665046394283218,0.0630708109413732,0.062593694496906,0.0626175686839546,0.0626468707784458,0.0626596921665275,0.0626650204687956,0.0626670655453816,0.0626687257670796,0,0.0159599324077377,0.0511089702915042,0.0657987005647522,0.0679227950551736,0.063509104475568,0.0626170367815571,0.0626072249668862,0.062641570420049,0.0626573273983799,0.0626637834494402,0.0626668010444108,0.0626687262194865
"1980",0,0.00123119532287592,0.00905399494229005,0.0208290019514342,0.0360707197953707,0.0463461627530774,0.0482695783300356,0.0485006396816586,0.0484829572854346,0.0480397937218385,0.046713264660436,0.0445036505744602,0.0381822839549398,0,0.000338398886533511,0.00657852071392585,0.0177102994148633,0.0320285133191625,0.0448813507373165,0.0480942864191999,0.0484755940804029,0.048509478450012,0.0482189470020738,0.0471390745803265,0.0451166704974475,0.0387565548958073
"1980.25",0,0.0417640562838614,0.206036852473568,0.391647461855725,0.385500732807127,0.180524174415169,0.0519070900596272,0.0170131186440683,0.0102605577204145,0.00890389550359634,0.00839696869827536,0.00796517819705859,0.00697522896259372,0,0.0152805563115817,0.156213712883586,0.351237695557492,0.417814620477148,0.231908632711768,0.0721151745487502,0.0213565418114563,0.0110670366145743,0.00909622074923878,0.00850702189451719,0.0080737028920993,0.00705598076735394
"1980.5",0,0.0321289542845606,0.164424452722032,0.179283785276568,0.0899191505885421,0.0232389690733392,0.00769619394449481,0.00515396201996065,0.00475119074194011,0.00465453040660829,0.00458082240924049,0.00449538718099893,0.00429382768520784,0,0.0161883408964645,0.145085921629813,0.182929469888378,0.117397750314539,0.0330238326432654,0.00947813564936424,0.00542963562499177,0.00479867577254731,0.00467280619652377,0.00460033156342866,0.0045175244191236,0.00431141417324178
"1980.75",0,0.0182281194926597,0.0410662819692678,0.0614945505546578,0.0845582333045679,0.090410848552964,0.0913759362902059,0.0916104042055447,0.0916692539744979,0.0916547958645721,0.0915927569784015,0.091507721235311,0.0913065550788585,0,0.0120673198903929,0.0368601544189266,0.054488352195941,0.0807278578212196,0.0897806452524646,0.0912517582749088,0.0915758903592719,0.091662922125037,0.0916631755786484,0.0916116725843567,0.0915299716074375,0.0913241829675873
"1981",0,0.00171514375050188,0.0117625732791855,0.0274547967938366,0.0460667071507715,0.0588404211289587,0.0625739021704683,0.0634239513044791,0.063509271595756,0.0627940779265641,0.0605683851330384,0.0568423483673957,0.0461658996760439,0,0.000506584112008346,0.00857272678930805,0.0232685639722157,0.0413474730522111,0.0567583272001226,0.0620765683307074,0.0633155367218332,0.0635381415227294,0.0630911026791502,0.0612846661804267,0.0578769817273271,0.0471360390823833
