"","FL1.1","FL2.1","FL3.1","FL4.1","FL5.1","FL6.1","FL7.1","FL8.1","FL9.1","FL10.1","FL11.1","FL12.1","FL13.1","FL14.1","FL1.2","FL2.2","FL3.2","FL4.2","FL5.2","FL6.2","FL7.2","FL8.2","FL9.2","FL10.2","FL11.2","FL12.2","FL13.2","FL14.2"
"109",6.31010065716065e-16,1.37685679764041e-08,4.90533920212664e-19,2.89453746405996e-15,0,1.48556522130252e-08,1.47316168364076e-07,4.97822610464105e-08,9.67235076090923e-08,1.02454918298323e-17,3.8075643529703e-16,4.56464789938447e-08,2.73233660351428e-08,0,3.06155595299598e-16,5.38934928157122e-09,2.37197916328529e-19,1.42485364462885e-15,0,5.84945797490446e-09,5.8036420186085e-08,1.95954835748021e-08,3.80825650118178e-08,5.006715218996e-18,1.85417131074836e-16,1.79864811150535e-08,1.07587361241180e-08,0
"110",1.77755237983387e-15,5.89782894118044e-08,0,1.05864709537754e-12,1.36682550900748e-14,1.81421072349003e-08,2.68068091412872e-07,1.35722505849167e-07,2.10424780944659e-07,3.08073476735183e-16,4.81601699967448e-15,4.89035452059389e-08,1.080800487907e-07,0,1.03889665622947e-15,2.30778214865757e-08,0,6.52194190067147e-13,8.21219448665393e-15,7.14447880507199e-09,1.05615794320449e-07,5.34445567165067e-08,8.28907273732106e-08,1.84755757063615e-16,2.89459384051708e-15,1.92964652114396e-08,4.2571194905606e-08,0
"111",3.4970850555669e-14,9.62784872162142e-09,2.35520559238299e-16,3.737475985453e-14,5.54478654770786e-15,0,0,3.1745281384751e-08,8.59597472965555e-08,3.40982928065142e-17,1.14035577644626e-16,6.56199110121e-10,4.8323085533175e-08,0,1.64651854749678e-14,3.77460740433209e-09,1.10836315875524e-16,1.79215107178366e-14,2.5983071632002e-15,0,0,1.25004640211234e-08,3.38418473172712e-08,1.5994702277976e-17,5.34874947638146e-17,2.58609211829156e-10,1.90339400533601e-08,0
"112",4.30287714996603e-15,1.03752670015566e-08,1.69873622945448e-16,1.89360350309938e-17,3.1836187620191e-16,0,0,2.05583611721307e-07,4.85172080583066e-07,1.94884456225505e-17,3.07247992264512e-17,8.98981630589041e-08,4.28328902162425e-08,0,2.00457661683312e-15,4.07589189046866e-09,7.9118490314913e-17,8.97004125107388e-18,1.47570820351694e-16,0,0,8.09770870293712e-08,1.91233129929158e-07,9.05985988459307e-18,1.42235188553670e-17,3.53897164628249e-08,1.68714693264555e-08,0
"113",3.07699873284174e-16,6.71397629265459e-09,2.39199393625747e-19,1.41146529872997e-15,0,7.24407192825743e-09,7.18358847206294e-08,2.42753582676965e-08,4.71653506844539e-08,4.99601624293579e-18,1.85668522989533e-16,2.22586240147153e-08,1.33237118130119e-08,0,1.49314525642791e-16,2.62842862863131e-09,1.15683315620589e-19,6.94912486737222e-16,0,2.85282730807386e-09,2.8304825007725e-08,9.55687362776912e-09,1.85731706926207e-08,2.44181494452639e-18,9.04294136626637e-17,8.77215029517628e-09,5.2471214165353e-09,0
"114",8.6678909219964e-16,2.87596239180999e-08,0,5.16228812817232e-13,6.66506065075074e-15,8.84664825584347e-09,1.30718228188117e-07,6.61824590772706e-08,1.02609580972447e-07,1.50226081807520e-16,2.34843768910822e-15,2.3846869456731e-08,5.27031486886137e-08,0,5.06678185205093e-16,1.12552376015373e-08,0,3.18080308222243e-13,4.00515274940881e-15,3.48441929568648e-09,5.15096652534219e-08,2.60653365701363e-08,4.04264688541955e-08,9.0106856282449e-17,1.41171650252678e-15,9.41103998706671e-09,2.07623112919332e-08,0
"115",1.70528599609709e-14,4.69483450835336e-09,1.14847052639651e-16,1.82250799093275e-14,2.70380808613789e-15,0,0,1.54799734428541e-08,4.19166108240678e-08,1.66273740243189e-17,5.56072473286468e-17,3.19982824369514e-10,2.35638195064052e-08,0,8.03020227805918e-15,1.84090613635227e-09,5.40557552533162e-17,8.74046371426707e-15,1.26721512689601e-15,0,0,6.09657600346089e-09,1.65049388501598e-08,7.80074387043807e-18,2.60862777982707e-17,1.26125775207014e-10,9.28300437364087e-09,0
"116",2.09821495050076e-15,5.05929859937437e-09,8.28355918464185e-17,9.23379181428663e-18,1.55243021131010e-16,0,0,1.0024887828717e-07,2.36584796071388e-07,9.50316417180987e-18,1.49823550246102e-17,4.38371032169107e-08,2.08866317797586e-08,0,9.77648003996686e-16,1.98784498320559e-09,3.85867187545095e-17,4.37476066079961e-18,7.1971466070931e-17,0,0,3.94931711958212e-08,9.32659226907682e-08,4.41856592473632e-18,6.93692358874623e-18,1.72598469778368e-08,8.2283501528411e-09,0
"117",1.50043901299190e-16,3.27394088735876e-09,1.16640965187728e-19,6.88273796506512e-16,0,3.53243178752909e-09,3.50293819809528e-08,1.18374096844585e-08,2.29992724641264e-08,2.43621084416859e-18,9.05376698419352e-17,1.08539881705941e-08,6.49705077507168e-09,0,7.28218850487264e-17,1.28190560582752e-09,5.64196756873588e-20,3.38914362217952e-16,0,1.39134663153553e-09,1.38044889079844e-08,4.66096349133202e-09,9.05828348143501e-09,1.19089262370870e-18,4.41031462841081e-17,4.27824766328299e-09,2.55906296448187e-09,0
"118",4.22672962484793e-16,1.40240752344539e-08,0,2.51729011817343e-13,3.25008811918089e-15,4.31389718676462e-09,6.37422197120922e-08,3.22725981377205e-08,5.00355806957458e-08,7.32548478187851e-17,1.14517028905769e-15,1.16284653902210e-08,2.56996727219569e-08,0,2.47110992054268e-16,5.48926914703575e-09,0,1.55130303243488e-13,1.95334493991423e-15,1.69937908130304e-09,2.51216745714128e-08,1.27122725354114e-08,1.97163112908987e-08,4.3945832477146e-17,6.88505397755713e-16,4.58983926163133e-09,1.01259448117199e-08,0
"119",8.31549785686711e-15,2.28934538733732e-09,5.60029474397997e-17,8.88710827826538e-15,1.31845980070896e-15,0,0,7.54851011988748e-09,2.04398258281846e-08,8.10801785630094e-18,2.71158003435169e-17,1.56033445203257e-10,1.14904415478446e-08,0,3.91639369775595e-15,8.9782460527418e-10,2.63634229712944e-17,4.26279386504987e-15,6.18030924356247e-16,0,0,2.97334874154816e-09,8.04959031620258e-09,3.80448500226023e-18,1.27224857393942e-17,6.15125465139238e-11,4.52739527178572e-09,0
"120",1.02315400255842e-15,2.46706926325765e-09,4.03931767485172e-17,4.50268026701638e-18,7.57012613991461e-17,0,0,4.88844296181525e-08,1.15366007180121e-07,4.63403449538689e-18,7.3058561076036e-18,2.13763168574527e-08,1.01849626513831e-08,0,4.76806729008289e-16,9.69487852829502e-10,1.88190504939269e-17,2.13360566619340e-18,3.51010580279649e-17,0,0,1.92611345791769e-08,4.54865343603524e-08,2.15496984279442e-18,3.38319296127949e-18,8.41776503101606e-09,4.01303199666157e-09,0
"121",7.31660110119354e-17,1.59647405154621e-09,5.68777142521165e-20,3.3562342579994e-16,0,1.72252214736741e-09,1.70814016802263e-08,5.77228424365526e-09,1.12151510844904e-08,1.18797117315956e-18,4.41489463503158e-17,5.29273773300237e-09,3.16816134769861e-09,0,3.55158141461501e-17,6.25195588098476e-10,2.75163258209743e-20,1.65291237544040e-16,0,6.78570849208632e-10,6.73255934133691e-09,2.27318906932132e-09,4.41779710034317e-09,5.80807830823913e-19,2.15094561976633e-17,2.08653550754268e-09,1.24807541817985e-09,0
"122",2.06108308034088e-16,6.83856947301202e-09,0,1.22750791542840e-13,1.58484270975853e-15,2.10358865864068e-09,3.10826625340842e-08,1.57371092745705e-08,2.43988847029086e-08,3.57213119345613e-17,5.58420177389699e-16,5.67039659343632e-09,1.25319491235329e-08,0,1.20518001716074e-16,2.67716034395249e-09,0,7.56582861696734e-14,9.52661906553183e-16,8.28800731744714e-10,1.22520410522381e-08,6.19987670520723e-09,9.61580226859898e-09,2.1432732999315e-17,3.35789573820442e-16,2.23850121522845e-09,4.93850404650443e-09,0
"123",4.05489195160344e-15,1.11635506921434e-09,2.73087558614643e-17,4.33362673538627e-15,6.42921461400226e-16,0,0,3.68088519275509e-09,9.96708635724517e-09,3.95371833591671e-18,1.32224964117346e-17,7.6086696434315e-11,5.603091932042e-09,0,1.91005644250466e-15,4.37876220801236e-10,1.28576516507136e-17,2.07899856688903e-15,3.01418611057964e-16,0,0,1.45012589588767e-09,3.9258493985923e-09,1.85547767915756e-18,6.20485776624743e-18,3.00001595424662e-11,2.20804678334418e-09,0
"124",4.98921291501364e-16,1.20301868532987e-09,1.96969526198598e-17,2.19564508218718e-18,3.69142582750029e-17,0,0,2.38375481094828e-08,5.62560056000712e-08,2.25969743510659e-18,3.56255964948992e-18,1.04237481233464e-08,4.96650035792739e-09,0,2.32542444620339e-16,4.7282695820087e-10,9.1782010216036e-18,1.04057650047090e-18,1.71190659568930e-17,0,0,9.39380895592453e-09,2.21841455959811e-08,1.05099597979417e-18,1.65001019065857e-18,4.10541114346993e-09,1.95718771164217e-09,0
"125",3.56779923812043e-17,7.7848974216408e-10,2.77353190051087e-20,1.63660282459441e-16,0,8.39954662011093e-10,8.32941567510067e-09,2.81474294442105e-09,5.46885185364594e-09,5.79291202005847e-19,2.15283811395405e-17,2.58090134889227e-09,1.54489270171061e-09,0,1.73213458237159e-17,3.04912874708491e-10,1.34199315657474e-20,8.06138548689481e-17,0,3.30944415258727e-10,3.28352288786337e-09,1.10865243945629e-09,2.15459488100594e-09,2.83264611460802e-19,1.04903333412725e-17,1.01762000867794e-09,6.08696335762172e-10,0
"126",1.00504736311831e-16,3.33469634577533e-09,0,5.98570530890064e-14,7.72817942950971e-16,1.02577438756265e-09,1.51568601559773e-08,7.67389744274449e-09,1.18976449652045e-08,1.74188079604340e-17,2.72302816005240e-16,2.76505939931624e-09,6.11096298905934e-09,0,5.87775906562905e-17,1.30567245206079e-09,0,3.6899149595213e-14,4.64620810002659e-16,4.04212727164953e-10,5.97541814018038e-09,3.02372931768863e-09,4.68970345946383e-09,1.04529148255143e-17,1.63767253320097e-16,1.09173489635415e-09,2.40854781166817e-09,0
"127",1.97728975729337e-15,5.44368991875894e-10,1.33165874439506e-17,2.11320939203413e-15,3.1350823537186e-16,0,0,1.79491258368289e-09,4.86025719044036e-09,1.92795439733968e-18,6.4476950391817e-18,3.71022082268727e-11,2.73223958088915e-09,0,9.31549761109056e-16,2.13555725268433e-10,6.27077925924511e-18,1.01394418260853e-15,1.47004260647226e-16,0,0,7.07237965240873e-10,1.91466806321869e-09,9.04931262919049e-19,3.02615862088555e-18,1.46313170821127e-11,1.07688202702778e-09,0
"128",2.43289333268456e-16,5.8662883073732e-10,9.60483858262634e-18,1.07066392482876e-18,1.80005252066908e-17,0,0,1.16239200152374e-08,2.74321547865840e-08,1.10189781783249e-18,1.73721341746173e-18,5.08293948220956e-09,2.42181799281740e-09,0,1.13412804937707e-16,2.30601478655972e-10,4.47628184111363e-18,5.07497458639626e-19,8.34910500427001e-18,0,0,4.58143555031319e-09,1.08193847419743e-08,5.12579121808568e-19,8.04723130024334e-19,2.00224175833198e-09,9.54536056973818e-10,0
"129",1.73976840167714e-17,3.79615489564476e-10,1.35245927237050e-20,7.9805776342531e-17,0,4.09587670795667e-10,4.06167870690186e-09,1.37255504211813e-09,2.66677999893264e-09,2.82480168124674e-19,1.04978993340349e-17,1.25852670370942e-09,7.53337092990046e-10,0,8.44775850864965e-18,1.48708440898901e-10,6.54500765840137e-21,3.93160199741403e-17,0,1.61404230845859e-10,1.60140030091167e-09,5.4069863703829e-10,1.05081310793933e-09,1.38150410252243e-19,5.11621923863272e-18,4.96301394497359e-10,2.96866057750450e-10,0
"130",4.90091938430743e-17,1.62610027761106e-09,0,2.91881360557232e-14,3.76849746204762e-16,5.00199071647141e-10,7.39095016509403e-09,3.74202789942612e-09,5.80165681512411e-09,8.49394533208383e-18,1.3278320985998e-16,1.34832782077308e-09,2.97989309448501e-09,0,2.86662997574218e-17,6.36786868564455e-10,0,1.79960095553375e-14,2.26599274729661e-16,1.97137770930993e-10,2.91425908530353e-09,1.47469690469339e-09,2.28720578100151e-09,5.09796993005737e-18,7.98705956080404e-17,5.32447816337575e-10,1.17466797768399e-09,0
"131",9.64187167244066e-16,2.65451026728022e-10,6.49357671407571e-18,1.03046575241862e-15,1.52876236907563e-16,0,0,8.7525446036848e-10,2.37001056382502e-09,9.40129731664248e-19,3.14409397618693e-18,1.80921753712702e-11,1.33232387009162e-09,0,4.54324248284731e-16,1.04152830476786e-10,3.05830905879272e-18,4.94508664805902e-16,7.16951503843336e-17,0,0,3.44925596388904e-10,9.33798885312341e-10,4.4134219441544e-19,1.47588169523800e-18,7.13581003641975e-12,5.25203953504591e-10,0
"132",1.18635345274792e-16,2.86058221080642e-10,4.68361405841489e-18,5.22088587645421e-19,8.77760851383882e-18,0,0,5.66818012910007e-09,1.33767605468624e-08,5.37319192419554e-19,8.47118576173501e-19,2.47859728324962e-09,1.18095277713456e-09,0,5.53123295183311e-17,1.1246618035626e-10,2.18311835553835e-18,2.47510558242596e-19,4.07192510081186e-18,0,0,2.23440265819284e-09,5.27670023118101e-09,2.49988925900076e-19,3.9246988876941e-19,9.76509274883472e-10,4.65534848110526e-10,0
"133",8.48364464887547e-18,1.85112162835543e-10,6.59500647201502e-21,3.89157457259825e-17,0,1.99727518228364e-10,1.98059918745748e-09,6.6929996125504e-10,1.30040376902256e-09,1.37745999088967e-19,5.11909788818811e-18,6.13696243999992e-10,3.67350285910666e-10,0,4.12003920173179e-18,7.25262926851615e-11,3.19205243623362e-21,1.91747365154524e-17,0,7.87181307005193e-11,7.81015699095285e-10,2.63703037751347e-10,5.12489933746427e-10,6.73770569307566e-20,2.495220928278e-18,2.42050148463598e-10,1.44783944089204e-10,0
"134",2.38983869744783e-17,7.92936399200683e-10,0,1.42330309034856e-14,1.83763501494690e-16,2.43912418081682e-10,3.60405412339713e-09,1.82472764388098e-09,2.82906591169216e-09,4.14190841694263e-18,6.47491681480819e-17,6.57486024611351e-10,1.45308732362758e-09,0,1.39807830264375e-17,3.10566034640703e-10,0,8.77679739149909e-15,1.10514273580890e-16,9.61456632012015e-11,1.42130739925387e-09,7.19221442207216e-10,1.11548850153626e-09,2.4863205949342e-18,3.89535265045585e-17,2.59679046689268e-10,5.72894941554223e-10,0
"135",4.701672529527e-16,1.29442067131967e-10,3.16646728894056e-18,5.02486725125496e-16,7.45471447769029e-17,0,0,4.26800935799925e-10,1.15568988482547e-09,4.58436109058741e-19,1.53315671275135e-18,8.82229994676476e-12,6.49682007109438e-10,0,2.21577559457204e-16,5.07961661186589e-11,1.49156172022862e-18,2.41175819894742e-16,3.49662966637912e-17,0,0,1.68222964393209e-10,4.55421164097087e-10,2.15246108243760e-19,7.19799274005395e-19,3.480191468075e-12,2.56146157010509e-10,0
"136",5.78502351886467e-17,1.39490767518146e-10,2.28387395159986e-18,2.54586417855805e-19,4.28023128978357e-18,0,0,2.7639785832842e-09,6.52291896572438e-09,2.62013328159881e-19,4.13081015196585e-19,1.20864010166453e-09,5.75868816714574e-10,0,2.69762642624425e-17,5.48506531599347e-11,1.06472423396440e-18,1.20712873332955e-19,1.98591034825192e-18,0,0,1.08973599739888e-09,2.57348878829729e-09,1.21921593006305e-19,1.91410694987747e-19,4.76251361737576e-10,2.27045058404991e-10,0
"137",4.13688548768974e-18,9.02663715565603e-11,3.21592755171744e-21,1.89765119119859e-17,0,9.73932673807512e-11,9.65800946956094e-10,3.26371201438086e-10,6.34116786223423e-10,6.71691764805362e-20,2.49622923168000e-18,2.99257122466792e-10,1.79131273123745e-10,0,2.00937597901577e-18,3.53716513928738e-11,1.55678943210797e-21,9.3516719311582e-18,0,3.83914601774084e-11,3.80907585621182e-10,1.28610074736260e-10,2.4994542817083e-10,3.28603280465228e-20,1.21693914793621e-18,1.18049787932969e-10,7.06122842903349e-11,0
"138",1.16535869129098e-17,3.86660122892945e-10,0,6.94046266992971e-15,8.96087228973223e-17,1.18939180551742e-10,1.75744739637418e-09,8.89793198723631e-10,1.37953936052100e-09,2.01972165626494e-18,3.15736814939895e-17,3.20610363369481e-10,7.08569973196328e-10,0,6.81853938898123e-18,1.51465532085933e-10,0,4.28051408922362e-15,5.38986926576999e-17,4.68910067753311e-11,6.9318295458394e-10,3.50770033682398e-10,5.44032639037296e-10,1.21259838437776e-18,1.89979455591863e-17,1.26647542201007e-10,2.79405432252885e-10,0
"139",2.2926798163155e-16,6.31199244166571e-11,1.54406662667075e-18,2.45027948124153e-16,3.63514755909954e-17,0,0,2.08121234507052e-10,5.6354985512483e-10,2.23547515848562e-19,7.47614264604525e-19,4.30202420402590e-12,3.16804884935914e-10,0,1.08065142990654e-16,2.47736953527105e-11,7.27446547253009e-19,1.17623370916527e-16,1.70533417647649e-17,0,0,8.20436814359577e-11,2.22112534047597e-10,1.04977243735895e-19,3.51051846859002e-19,1.69731713605690e-12,1.24924523727293e-10,0
"140",2.82095500597227e-17,6.80199791122806e-11,1.11368702923436e-18,1.24144150418912e-19,2.08717213409077e-18,0,0,1.34780078170640e-09,3.18077547133687e-09,1.27765739809667e-19,2.01430980166456e-19,5.89370005859287e-10,2.80811308026129e-10,0,1.31565392362649e-17,2.67511010202454e-11,5.19274500860273e-19,5.8872631098087e-20,9.68544315932465e-19,0,0,5.31472937374409e-10,1.25511100751114e-09,5.94621333232052e-20,9.33525225860538e-20,2.32271587572951e-10,1.10731685834799e-10,0
"141",2.01727232181118e-18,4.40166529804195e-11,1.56818496870033e-21,9.25352958366448e-18,0,4.74919461035561e-11,4.70954181466014e-10,1.59148613916550e-10,3.09214805546559e-10,3.27537518251939e-20,1.21723798083089e-18,1.45926956898738e-10,8.73499061839225e-11,0,9.79988691211594e-19,1.72510364991394e-11,7.59258622575361e-22,4.56088498726101e-18,0,1.87238213285445e-11,1.85771667524517e-10,6.27241592084462e-11,1.21900378816826e-10,1.60262440734804e-20,5.93510928429783e-19,5.75738231084568e-11,3.44381742330976e-11,0
"142",5.68264661886068e-18,1.88547342241189e-10,0,3.38438259562067e-15,4.36959633114149e-17,5.79983945941718e-11,8.56985285257341e-10,4.33890470805227e-10,6.72705729251941e-10,9.8487826338679e-19,1.53962960698427e-17,1.56339452478358e-10,3.45520464428828e-10,0,3.32545604285337e-18,7.38709480468993e-11,0,2.08764086155034e-15,2.62868222907230e-17,2.28691179944627e-11,3.38070855592511e-10,1.71073343074916e-10,2.65329057117371e-10,5.91393903421557e-19,9.26544957174984e-18,6.17670164383685e-11,1.36268257772760e-10,0
"143",1.11798103911530e-16,3.07792122502390e-11,7.52934273448967e-19,1.19483147235259e-16,1.77260950985766e-17,0,0,1.01486301035301e-10,2.74804204294977e-10,1.09008629238801e-19,3.64559659160436e-19,2.09779902788406e-12,1.54483784406779e-10,0,5.27042321352311e-17,1.20823288118878e-11,3.54781483014470e-19,5.73658561285498e-17,8.31705079157055e-18,0,0,4.00133577947853e-11,1.08326054365203e-10,5.11982390404262e-20,1.71210785608812e-19,8.27795104602647e-13,6.09266865864033e-11,0
"144",1.37558423397417e-17,3.31686292989478e-11,5.43067973701445e-19,6.05364976381519e-20,1.01776918638089e-18,0,0,6.5722902418799e-10,1.55104373551492e-09,6.23024957690345e-20,9.82239276997756e-20,2.87394902194788e-10,1.36932211688811e-10,0,6.41654911856592e-18,1.30467253272035e-11,2.53254315664146e-19,2.87126517389031e-20,4.72366787730786e-19,0,0,2.59203590443559e-10,6.12127648793026e-10,2.90001566758053e-20,4.55287698199807e-20,1.13280705795413e-10,5.40047263479538e-11,0
"145",9.83683892738839e-19,2.14638708323915e-11,7.64695117197005e-22,4.51230500910284e-18,0,2.31585304134570e-11,2.29651712124906e-10,7.76057483011834e-11,1.50782628762501e-10,1.59717345788401e-20,5.93562595603475e-19,7.11584625762391e-11,4.25944949605154e-11,0,4.77948300831695e-19,8.41346809028535e-12,3.70296485873789e-22,2.22437998468650e-18,0,9.13175699812424e-12,9.06023239168612e-11,3.05910727170837e-11,5.94517869937973e-11,7.81612705567452e-21,2.89460013479695e-19,2.80792127234151e-11,1.67957722431523e-11,0
"146",2.77103288765755e-18,9.19414704579165e-11,0,1.6503288178706e-15,2.13074927080517e-17,2.82817971327613e-11,4.17892325348007e-10,2.11578309348322e-10,3.28031958433924e-10,4.80256866426619e-19,7.50770646480925e-18,7.6235914972795e-11,1.68486382227821e-10,0,1.62185143504793e-18,3.6027450537405e-11,0,1.01815909864348e-15,1.28202928878524e-17,1.11534512438705e-11,1.64879852635228e-10,8.34338338528843e-11,1.29403097349766e-10,2.88427523498358e-19,4.51883365489106e-18,3.01242665542020e-11,6.64591161549679e-11,0
"147",5.45161864699441e-17,1.50088884849053e-11,3.67153858740197e-19,5.82636494429971e-17,8.64378797106145e-18,0,0,4.94878349257474e-11,1.34002963555847e-10,5.31559530125681e-20,1.77770477878023e-19,1.02295118592615e-12,7.53310342719866e-11,0,2.57042743672172e-17,5.89264812698207e-12,1.73029758908415e-19,2.79777855686254e-17,4.05629200562251e-18,0,0,1.9514833732361e-11,5.2831480693558e-11,2.49697895234826e-20,8.35008656728704e-20,4.03722274787154e-13,2.97144309831523e-11,0
"148",6.70777088167743e-18,1.61740415673311e-11,2.64816610338857e-19,2.95194540695467e-20,4.96295489877099e-19,0,0,3.20485042075894e-10,7.56336525843793e-10,3.03806089553662e-20,4.78970015674749e-20,1.40142574251177e-10,6.67723487696752e-11,0,3.1294021818049e-18,6.36299199927032e-12,1.23514149638118e-19,1.40033892574970e-20,2.30377049847516e-19,0,0,1.26415658397863e-10,2.98539536482833e-10,1.41436077082867e-20,2.22047441665006e-20,5.52479037130466e-11,2.63385357671562e-11,0
"149",4.79674454644309e-19,1.04664421284946e-11,3.72888807083500e-22,2.20033840180489e-18,0,1.12928101480949e-11,1.11985222676501e-10,3.78429445357573e-11,7.35262371940557e-11,7.78830794158665e-21,2.89439337621591e-19,3.46990501537540e-11,2.07703829368887e-11,0,2.33099198303486e-19,4.10331549120431e-12,1.80596549546419e-22,1.08484785959167e-18,0,4.45363072043763e-12,4.41874759941662e-11,1.49195101503392e-11,2.89951106884336e-11,3.81198750439222e-21,1.41171957229728e-19,1.36944559975033e-11,8.19143208157445e-12,0
"150",1.35124067701033e-18,4.48334826122905e-11,0,8.04750978987553e-16,1.03901873559353e-17,1.37910722297656e-11,2.03777122651907e-10,1.03172076823023e-10,1.59958449995147e-10,2.34187986804349e-19,3.66098807830438e-18,3.71749717656443e-11,8.21591306990928e-11,0,7.90989880326317e-19,1.75708749724059e-11,0,4.96564312973191e-16,6.2525590926342e-18,5.43962712858089e-12,8.04132191678248e-11,4.06913462160044e-11,6.31109226619892e-11,1.40668403630965e-19,2.20387121449949e-18,1.46918450615806e-11,3.24126410089204e-11,0
"151",2.65837655849475e-17,7.31879463713615e-12,1.79035489207217e-19,2.84111435375274e-17,4.21497628626997e-18,0,0,2.41317870555371e-11,6.53439574835425e-11,2.59204740065532e-20,8.66863406602898e-20,4.98822391887176e-13,3.6733724165798e-11,0,1.25361796193121e-17,2.87389148971522e-12,8.43879934587314e-20,1.36449891651565e-17,1.97828596304268e-18,0,0,9.517540056369e-12,2.57663345040137e-11,1.21779655029680e-20,4.07240381692395e-20,1.96898573394624e-13,1.44919649848408e-11,0
"152",3.27091493852673e-18,7.88695903782955e-12,1.29132706230832e-19,1.43945917349354e-20,2.42008911812518e-19,0,0,1.56278341969585e-10,3.68812901420571e-10,1.48145172854795e-20,2.33560478885221e-20,6.83378200787822e-11,3.25602464550236e-11,0,1.52623440334141e-18,3.10328194756717e-12,6.02388358943461e-20,6.82956462817018e-21,1.12356724636392e-19,0,0,6.16539248581318e-11,1.45600113014206e-10,6.89795028496521e-21,1.08294308291054e-20,2.69448432833623e-11,1.28455139627618e-11,0
"153",2.33903984945499e-19,5.10375838936783e-12,1.81832026020815e-22,1.07295253150893e-18,0,5.50672079635982e-12,5.46074313222831e-11,1.84533811281421e-11,3.58536497226862e-11,3.79781796983674e-21,1.41139503707526e-19,1.69203217436401e-11,1.01282761480071e-11,0,1.13684338149496e-19,2.00121969200768e-12,8.80783776035854e-23,5.29088953579353e-19,0,2.17207122332538e-12,2.15505844698499e-11,7.27636409434465e-12,1.41411467400000e-11,1.85913670928528e-21,6.88506894907267e-20,6.67889541330216e-12,3.99502675885616e-12,0
"154",6.58906422706076e-19,2.18621820288005e-11,0,3.92421274577903e-16,5.06657422206429e-18,6.72495005723283e-12,9.93679787770918e-11,5.0309870935076e-11,7.80006492263891e-11,1.14197249425175e-19,1.78521014004872e-18,1.81276571058354e-11,4.00633135329795e-11,0,3.85772073358959e-19,8.56945586464358e-12,0,2.42178375901229e-16,3.04942293821740e-18,2.65294953562059e-12,3.92181683424857e-11,1.98454940928439e-11,3.07797003380986e-11,6.86051023844014e-20,1.07484556879900e-18,7.16533001476122e-12,1.58079035346097e-11,0
"155",1.29630599356955e-17,3.56886887356407e-12,8.73031990066845e-20,1.38541455062768e-17,2.05535179174884e-18,0,0,1.17673999553133e-11,3.18637190276132e-11,1.26396186061332e-20,4.22709200468477e-20,2.43241106781421e-13,1.79124912345817e-11,0,6.11399478555562e-18,1.40161980092430e-12,4.1156697465898e-20,6.65477004463239e-18,9.64825842455862e-19,0,0,4.64178019484614e-12,1.25664468430029e-11,5.93929090399457e-21,1.98614382191790e-20,9.60290046549384e-14,7.06784690714513e-12,0
"156",1.59499850603154e-18,3.84592327189534e-12,6.29690705472019e-20,7.0192446895293e-21,1.18010972477672e-19,0,0,7.62061156132803e-11,1.79844489332983e-10,7.22401327518504e-21,1.13891257306046e-20,3.33236183085226e-11,1.58773754218056e-11,0,7.44356691347166e-19,1.51349535677566e-12,2.93789607145228e-20,3.33083313994018e-21,5.47972707323654e-20,0,0,3.00691108885323e-11,7.10103363846034e-11,3.36418537018484e-21,5.28159978799972e-21,1.31412149741621e-11,6.26485961202402e-12,0
