"","FL1","FL2","FL3","FL4","FL5","FL6","FL7","FL8","FL9","FL10","FL11","FL12","FL13"
"120",2.24893109281921e-06,3.09707356136026e-09,0,3.38770073213214e-08,2.13748542214752e-13,2.99928974967302e-14,4.5028875150319e-11,0,4.2301361511026e-07,6.71800939265557e-06,6.04538713704136e-09,5.76853100216281e-12,0
"121",1.09843148918312e-07,2.78058740519141e-09,2.10657408232002e-07,7.6004053965679e-07,1.17924981501148e-13,6.2566570394142e-14,4.0841301371189e-11,2.04873099957481e-11,7.8543784247863e-08,3.50734748655714e-07,7.23612395026293e-09,2.12932981678223e-11,0
"122",7.58167850943484e-08,1.89400562127947e-09,0,0,1.24737600874313e-12,1.32605311847567e-14,1.46667753118009e-11,2.36485099554779e-11,1.03114800505743e-07,0,4.59785402385666e-11,3.57290502693416e-13,1.57054541339114e-06
"123",9.87857313490882e-08,1.07780268272575e-09,0,0,4.58326103980312e-13,9.9123574163462e-15,2.23807714489925e-13,0,1.54982468926482e-07,9.04737808767247e-10,9.37135863334128e-14,8.98588124050418e-16,0
"124",1.48771189793113e-06,2.04877472712055e-09,0,2.24103028408267e-08,1.41398840735351e-13,1.98408882343206e-14,2.97874814953125e-11,0,2.79831778837425e-07,4.4440945904385e-06,3.99914181456838e-09,3.81599606715567e-12,0
"125",7.26633910988981e-08,1.83941294562077e-09,1.39353995155635e-07,5.02781680313717e-07,7.80096814005272e-14,4.13890098657609e-14,2.70173195483466e-11,1.35527562114275e-11,5.19582492799281e-08,2.32017895194327e-07,4.78683750252903e-09,1.40859331491358e-11,0
"126",5.01542860107618e-08,1.25292175759537e-09,0,0,8.25163623432633e-13,8.77210070127982e-15,9.70235869178891e-12,1.56439518051234e-11,6.82124570445968e-08,0,3.04157035228112e-11,2.36354654694403e-13,1.03894650449879e-06
"127",6.5348693138319e-08,7.12987552101085e-10,0,0,3.03191680794973e-13,6.55721827668716e-15,1.48053179912259e-13,0,1.02523934027535e-07,5.98501753525882e-10,6.19933700197289e-14,5.94433616822644e-16,0
"128",9.84150514132173e-07,1.35530454776939e-09,0,1.48248535844393e-08,9.3538098338063e-14,1.31251355748379e-14,1.97050015322734e-11,0,1.85114194083108e-07,2.93985548015998e-06,2.64551051743832e-09,2.52435602393189e-12,0
"129",4.806825421509e-08,1.21680763503435e-09,9.21853929981402e-08,3.32599913911482e-07,5.16049298015157e-14,2.73796394284774e-14,1.78724852311488e-11,8.96541327116667e-12,3.43713979926884e-08,1.53484375006277e-07,3.16658661917832e-09,9.31812024225349e-12,0
"130",3.31780410118816e-08,8.28832244750888e-10,0,0,5.45861873776574e-13,5.8029161608435e-15,6.41830001366355e-12,1.03487800517569e-11,4.51238742958324e-08,0,2.01205826889556e-11,1.5635322622512e-13,6.87283430333662e-07
"131",4.32294384681457e-08,4.71655208878758e-10,0,0,2.00567226053591e-13,4.337728122799e-15,9.79400738356516e-14,0,6.78215873142949e-08,3.95920614240304e-10,4.10098266085968e-14,3.93229462254749e-16,0
"132",6.51034811117343e-07,8.96560462645878e-10,0,9.8069305605133e-09,6.18772812789669e-14,8.68253385752593e-15,1.30352438640373e-11,0,1.22456659473786e-07,1.94477189185434e-06,1.7500569428124e-09,1.66991087606414e-12,0
"133",3.17980901846673e-08,8.04942046430044e-10,6.09824402431416e-08,2.20021347366715e-07,3.41376702482132e-14,1.81121669173724e-14,1.18229984942077e-11,5.93079620623866e-12,2.27373519382257e-08,1.01532915602638e-07,2.09475897426254e-09,6.16411876513989e-12,0
"134",2.19479229581674e-08,5.48288738522052e-10,0,0,3.61098304362176e-13,3.83874252205811e-15,4.24583097512735e-12,6.84592038467976e-12,2.98503252878701e-08,0,1.33101589262756e-11,1.03430716787074e-13,4.54651429660548e-07
"135",2.85971189403233e-08,3.12009144348884e-10,0,0,1.32679142321306e-13,2.8694919817169e-15,6.47892741555269e-14,0,4.48653063254006e-08,2.61909228932011e-10,2.71288022885665e-14,2.60128979265476e-16,0
"136",4.30672259172007e-07,5.93092279150653e-10,0,6.48747634982916e-09,4.09330316363546e-14,5.7436659421337e-15,8.62306873291162e-12,0,8.10074750007908e-08,1.28650463836436e-06,1.15769689173322e-09,1.10467870124509e-12,0
"137",2.10350584996868e-08,5.32484905136789e-10,4.03410767916709e-08,1.4554842401417e-07,2.25827364644823e-14,1.19815526168528e-14,7.82114471413407e-12,3.92333767290547e-12,1.50412029581313e-08,6.71660092458978e-08,1.38572402652042e-09,4.07768510846783e-12,0
"138",1.45189802497726e-08,3.62703722851006e-10,0,0,2.38873589963546e-13,2.53940324867887e-15,2.80870022139415e-12,4.52871021308615e-12,1.97465739300217e-08,0,8.80493042281324e-12,6.84214418427471e-14,3.00760811870624e-07
"139",1.89175534234525e-08,2.06400150628564e-10,0,0,8.77698473150031e-14,1.8982250616077e-15,4.28593718710474e-14,0,2.96792775188818e-08,1.7325807682781e-10,1.79462332439575e-14,1.72080406858886e-16,0
"140",2.84898121656492e-07,3.92342141153566e-10,0,4.29159247431133e-09,2.70780009126281e-14,3.79954734368602e-15,5.70432859930308e-12,0,5.35880288928548e-08,8.51047977125417e-07,7.65839133768363e-10,7.30766563938267e-13,0
"141",1.39151025585368e-08,3.52249178007347e-10,2.6686411206618e-08,9.62831288261321e-08,1.49389217985944e-14,7.92603136694357e-15,5.17384017847888e-12,2.59536459530471e-12,9.95004990213268e-09,4.44316286126902e-08,9.16683542722129e-10,2.69746844234319e-12,0
"142",9.60458936798122e-09,2.39935605689425e-10,0,0,1.58019551165883e-13,1.67986490949735e-15,1.8580101233123e-12,2.99583036928207e-12,1.30627448181364e-08,0,5.82463366365494e-12,4.52621218267095e-14,1.98959158722132e-07
"143",1.25143315407399e-08,1.36537735996155e-10,0,0,5.80614704234631e-14,1.25571299988774e-15,2.83523126493311e-14,0,1.96334224858307e-08,1.14613606051522e-10,1.18717842468947e-14,1.13834554336599e-16,0
"144",1.88465678935174e-07,2.59541999004618e-10,0,2.8389723480149e-09,1.7912627140304e-14,2.51347487168596e-15,3.77352492212364e-12,0,3.54495290785622e-08,5.62984879938021e-07,5.06617563715661e-10,4.83416372894894e-13,0
"145",9.20511246581414e-09,2.33019719826569e-10,1.76535828918614e-08,6.36931726285612e-08,9.88238891489159e-15,5.24322475047271e-15,3.42259645753225e-12,1.71688443466882e-12,6.58215259314807e-09,2.93923912309351e-08,6.06404090147463e-10,1.78442812622464e-12,0
"146",6.3536236939907e-09,1.58722095337301e-10,0,0,1.04533023321991e-13,1.11126348902195e-15,1.22911003176317e-12,1.9818003756519e-12,8.64126115185604e-09,0,3.85310907487474e-12,2.994177873311e-14,1.31615374334228e-07
"147",8.2784750441041e-09,9.03223824894615e-11,0,0,3.84087981335525e-14,8.30678706112749e-16,1.87556092745364e-14,0,1.29878929250177e-08,7.58191417834374e-11,7.85341744358927e-15,7.53037838389032e-17,0
"148",1.24673732244969e-07,1.7169210793736e-10,0,1.87803572707276e-09,1.18495531521279e-14,1.66271278106196e-15,2.49626053092872e-12,0,2.34505567354314e-08,3.72425507794985e-07,3.35137425796292e-10,3.1978938434654e-13,0
"149",6.08936191104846e-09,1.54147101592158e-10,1.16781903159213e-08,4.21342792756299e-08,6.53739352691179e-15,3.46849570878885e-15,2.26411448885464e-12,1.13575262887563e-12,4.35422266075266e-09,1.9443641596014e-08,4.01148164453346e-10,1.18043410172228e-12,0
"150",4.20304632485553e-09,1.04997770030317e-10,0,0,6.91506391722696e-14,7.3512252982458e-16,8.13080322451471e-13,1.3109997045244e-12,5.71636324020523e-09,0,2.54890700431896e-12,1.98070721725088e-14,8.70661439885351e-08
"151",5.47637313529272e-09,5.97500223586711e-11,0,0,2.54081710866873e-14,5.49510208822268e-16,1.24072023192568e-14,0,8.59174516075655e-09,5.01558450066816e-11,5.19518922013805e-15,4.98149256480472e-17,0
"152",8.24741119959386e-08,1.13577687006447e-10,0,1.24235736027084e-09,7.8387111396504e-15,1.09991702063541e-15,1.65132515800789e-12,0,1.55130018788953e-08,2.46366756548811e-07,2.21699961102026e-10,2.11546931537162e-13,0
"153",4.02823198754348e-09,1.0197132219946e-10,7.72535127233308e-09,2.78726497175727e-08,4.32461366313036e-15,2.29447774116531e-15,1.49775601133462e-12,7.51322574746702e-13,2.88040344113995e-09,1.28623491550544e-08,2.65367355627758e-10,7.80880242824347e-13,0
"154",2.78039733854396e-09,6.94580782084004e-11,0,0,4.57445001203504e-14,4.86297929513832e-16,5.37868533876852e-13,8.67251942415091e-13,3.7814860724295e-09,0,1.68615182970844e-12,1.31027655886435e-14,5.75959569114026e-08
"155",3.62272792479034e-09,3.95258082599653e-11,0,0,1.68080020553005e-14,3.63511749341636e-16,8.2076069690771e-15,0,5.68360744375964e-09,3.31790723181701e-11,3.43671926609104e-15,3.29535474954244e-17,0
"156",5.45582379466556e-08,7.51338610767174e-11,0,8.21843689323666e-10,5.18546071248644e-15,7.27616619095676e-16,1.09238388528912e-12,0,1.0262154114704e-08,1.62976427398184e-07,1.46658859827e-10,1.3994243221749e-13,0
"157",2.66475423574793e-09,6.74560237831626e-11,5.11047094339375e-09,1.84383028649038e-08,2.8608165101801e-15,1.51784189652101e-15,9.90794891570973e-13,4.97014576037424e-13,1.90544320540023e-09,8.50869550179551e-09,1.75545695264072e-10,5.16567551499687e-13,0
"158",1.83928721281654e-09,4.59478770550198e-11,0,0,3.02608814077294e-14,3.21695590401605e-16,3.55810553700986e-13,5.73704119861416e-13,2.50152698754407e-09,0,1.11542240968841e-12,8.66773567419151e-15,3.81008518417557e-08
"159",2.39650536821104e-09,2.6147095129527e-11,0,0,1.1118822056382e-14,2.4047013101472e-16,5.42949251776834e-15,0,3.75981747250933e-09,2.19486051874455e-11,2.27345700290151e-15,2.17994161068423e-17,0
"160",3.60913413410316e-08,4.97025184178567e-11,0,5.43665672438957e-10,3.43028366802908e-15,4.8133262278129e-16,7.22633302746329e-13,0,6.78861563326496e-09,1.07812093886186e-07,9.70177038319695e-11,9.25746556220154e-14,0
"161",1.7627870388038e-09,4.46234789006067e-11,3.38067646927652e-09,1.21972979240499e-08,1.89248606752884e-15,1.00408209742075e-15,6.55430196730362e-13,3.2878486165139e-13,1.26048794316432e-09,5.62866847024018e-09,1.16126910383709e-10,3.41719537297098e-13,0
"162",1.21672446032553e-09,3.03954192272467e-11,0,0,2.00181648321322e-14,2.12807924120298e-16,2.35375639494071e-13,3.79516494629455e-13,1.65480902204962e-09,0,7.37873737177177e-13,5.73387665446514e-15,2.5204458592475e-08
"163",1.58533516706108e-09,1.72968147600161e-11,0,0,7.35531822965834e-15,1.59075694293145e-16,3.59171547950197e-15,0,2.48719278494637e-09,1.45194315577817e-11,1.50393626707856e-15,1.44207400634253e-17,0
"164",2.38751280983169e-08,3.28791879144208e-11,0,3.59645474228493e-10,2.26919972892916e-15,3.18410942896634e-16,4.78036061562607e-13,0,4.49080199937521e-09,7.13198084758935e-08,6.41791083602501e-11,6.12399450812436e-14,0
"165",1.16611809918092e-09,2.95193039482105e-11,2.2363835968374e-09,8.06875110676347e-09,1.25191654307297e-15,6.64219943244204e-16,4.33579892711052e-13,2.17497615689613e-13,8.33837424468853e-10,3.72347426714124e-09,7.6820222193315e-11,2.26054156579391e-13,0
"166",8.04887024733597e-10,2.01071642307605e-11,0,0,1.32424075111063e-14,1.40776603471169e-16,1.55705588524507e-13,2.51057583010947e-13,1.09468852948306e-09,0,4.88117906980107e-13,3.79307153845424e-15,1.66732422565834e-08
"167",1.04873021577945e-09,1.14421812197584e-11,0,0,4.86568684930897e-15,1.05231682654579e-16,2.3759900291743e-15,0,1.64532666671199e-09,9.60488791705502e-12,9.94883251606489e-16,9.53960156353029e-18,0
"168",1.57938641383493e-08,2.17502257898347e-11,0,2.37912514418611e-10,1.50111999709072e-15,2.10635065561288e-16,3.1623020318302e-13,0,2.97075334458035e-09,4.71794480349096e-08,4.24557352650872e-11,4.05114212778325e-14,0
"169",7.71409927179906e-10,1.95275968403931e-11,1.4794114839607e-09,5.33763664938666e-09,8.2816727568638e-16,4.39394481921987e-16,2.86821578104168e-13,1.43878926155744e-13,5.51599762786636e-10,2.46315104386871e-09,5.08180792749150e-11,1.49539245285797e-13,0
"170",5.32448507208586e-10,1.33012823537686e-11,0,0,8.76011153673403e-15,9.31264762193528e-17,1.03002291782935e-13,1.66079500836553e-13,7.2415786995018e-10,0,3.22899541086973e-13,2.50919099988448e-15,1.10296758141719e-08
"171",6.93755546675789e-10,7.56922663983429e-12,0,0,3.21874700404879e-15,6.96128159837381e-17,1.5717638690909e-15,0,1.08841576599056e-09,6.35382119004143e-12,6.58134726845707e-16,6.31063299044679e-18,0
"172",1.04479499918671e-08,1.43881997067604e-11,0,1.57383780898143e-10,9.9302023393464e-16,1.39339215042025e-16,2.09192463594249e-13,0,1.96521143340615e-09,3.12101275150101e-08,2.80852991409827e-11,2.67990974154658e-14,0
"173",5.1030275249967e-10,1.29178871910375e-11,9.78659627968075e-10,3.53095102623679e-09,5.47848848481764e-16,2.90668042577139e-16,1.8973808299037e-13,9.51787233441314e-14,3.64894030152323e-10,1.62942258482952e-09,3.36171532372407e-11,9.89231351416983e-14,0
"174",3.52225100066044e-10,8.79905839650987e-12,0,0,5.79498509403671e-15,6.16049851977699e-17,6.81380303242421e-14,1.09864837649281e-13,4.79044592582346e-10,0,2.13604361043093e-13,1.65987891609e-15,7.29634624709507e-09
"175",4.58932861189384e-10,5.00719144582702e-12,0,0,2.12926408890133e-15,4.60502391194532e-17,1.03975253677227e-15,0,7.20008314229905e-10,4.20317697235532e-12,4.35368992272065e-16,4.17460713373628e-18,0
"176",6.91152323942709e-09,9.51807548123814e-12,0,1.04112448856776e-10,6.56902304222659e-16,9.21756156639477e-17,1.38384905629347e-13,0,1.30002579481596e-09,2.06461096955277e-08,1.85789746170555e-11,1.77281270227024e-14,0
"177",3.3757525024436e-10,8.54543499869856e-12,6.47402482540182e-10,2.33579315503149e-09,3.62412726986879e-16,1.92282594460588e-16,1.25515452410578e-13,6.29625868044962e-14,2.41384536802832e-10,1.07789490480554e-09,2.22384042825085e-11,6.54395884341952e-14,0
"178",2.3300379179753e-10,5.82074920342208e-12,0,0,3.83349596626571e-15,4.07529024536286e-17,4.5074639564831e-14,7.26777386185784e-14,3.16897366175381e-10,0,1.41303462070695e-13,1.09804236353748e-15,4.82667572958898e-09
"179",3.03593062554501e-10,3.31235506190527e-12,0,0,1.408549834635e-15,3.04631337346589e-17,6.87816636445307e-16,0,4.76299580324793e-10,2.78048376442001e-12,2.88005102451357e-16,2.76158425746258e-18,0
"180",4.57210778442903e-09,6.29639306604708e-12,0,6.88724209387878e-11,4.34553720605698e-16,6.09759723453679e-17,9.15443213250138e-14,0,8.59992486537498e-10,1.3657805318314e-08,1.2290355039071e-11,1.17275027162555e-14,0
"181",2.23312629648447e-10,5.65297236591809e-12,4.28269402784503e-10,1.54517285075653e-09,2.39743106234598e-16,1.27198696508519e-16,8.30309263461441e-14,4.16509824656956e-14,1.59680591604074e-10,7.13048558810362e-10,1.47111393264685e-11,4.32895674839136e-14,0
"182",1.5413656488946e-10,3.85053942846631e-12,0,0,2.5359325494207e-15,2.69588419356537e-17,2.98177555504797e-14,4.80777453799381e-14,2.09633804960716e-10,0,9.3475003486171e-14,7.26376496764657e-16,3.19294038545369e-09
"183",2.00832747936928e-10,2.19118764976986e-12,0,0,9.31783261170765e-16,2.01519587016367e-17,4.55004155930764e-16,0,3.15081486885629e-10,1.83934438522369e-12,1.90521007491003e-16,1.82684199177314e-18,0
"184",3.02453871140703e-09,4.16518714527033e-12,0,4.55604533180745e-11,2.87465784300626e-16,4.03367981508076e-17,6.05583587945894e-14,0,5.68901847832679e-10,9.03490530970939e-09,8.13031020817213e-12,7.75797238950602e-15,0
"185",1.47725671607756e-10,3.73955176941845e-12,2.83308585165968e-10,1.0221620581309e-09,1.58594753183419e-16,8.41444252344054e-17,5.49265815283618e-14,2.75529394264628e-14,1.05631834055113e-10,4.7169556600999e-10,9.73170635507292e-12,2.8636895460135e-14,0
"186",1.01964351964571e-10,2.54720713296785e-12,0,0,1.67756897406518e-15,1.7833801146766e-17,1.97250284118051e-14,3.18043687758233e-14,1.38676861574124e-10,0,6.18355428005592e-14,4.80512257607524e-16,2.11219250602719e-09
"187",1.32854790239672e-10,1.44951348112489e-12,0,0,6.16392849190892e-16,1.33309147722526e-17,3.00994147196278e-16,0,2.08432565299263e-10,1.21676228099092e-12,1.26033372278595e-16,1.20849170322694e-18,0
"188",2.00079150538707e-09,2.75535275087534e-12,0,3.013913084881e-11,1.90164237987405e-16,2.6683580802014e-17,4.00605386201291e-14,0,3.76339697769354e-10,5.97676654871896e-09,5.37835919881649e-12,5.13205045034128e-15,0
"189",9.77234206874803e-11,2.47378662603625e-12,1.87414169461763e-10,6.76180190825152e-10,1.04913530705225e-16,5.56631828184986e-17,3.63350078236467e-14,1.82268082550894e-14,6.98775239605406e-11,3.12035841380417e-10,6.43771406684797e-12,1.89438663691764e-14,0
"190",6.74514128364732e-11,1.68502733156705e-12,0,0,1.10974468283432e-15,1.17974082158837e-17,1.30484920364926e-14,2.10392119105205e-14,9.17374558919657e-11,0,4.09054208166515e-14,3.17868255291151e-16,1.39725664871237e-09
"191",8.78860418479678e-11,9.5888151440771e-13,0,0,4.07755923900457e-16,8.81866082082771e-18,1.99113514603151e-16,0,1.37882218046664e-10,8.04912043843373e-13,8.33735404672638e-17,7.9944089491332e-19,0
"192",1.3235627082342e-09,1.82271972830252e-12,0,1.99376244564566e-11,1.25797362274991e-16,1.76517105238645e-17,2.65008297199468e-14,0,2.48956069762642e-10,3.95374795345087e-09,3.55788978905361e-12,3.39495173513052e-15,0
"193",6.46459538611489e-11,1.63645823042249e-12,1.23978138165018e-10,4.47306419591039e-10,6.94023522474701e-17,3.68222839820256e-17,2.40363182417015e-14,1.20573901036753e-14,4.62253486227295e-11,2.0641781123701e-10,4.25867375096951e-12,1.25317380689115e-14,0
"194",4.46204286692002e-11,1.11467853217723e-12,0,0,7.34117809829734e-16,7.80421624457996e-18,8.63183265807168e-15,1.39178501210272e-14,6.06861210875621e-11,0,2.70597358154381e-14,2.10276067097477e-16,9.24312597833733e-10
"195",5.81383353793161e-11,6.34318873639785e-13,0,0,2.69738517723174e-16,5.83371659045278e-18,1.31717483768101e-16,0,9.12117836585255e-11,5.32465057838976e-13,5.51532274696343e-17,5.28845785828116e-19,0
"196",8.75562615050858e-10,1.20576474532626e-12,0,1.31891284775516e-11,8.32174152344746e-17,1.16769517078754e-17,1.75308171092022e-14,0,1.64689308725668e-10,2.61548159058806e-09,2.35361367344849e-12,2.24582696436651e-15,0
"197",4.27645626935488e-11,1.08254912195417e-12,8.20139629090339e-11,2.9590194407084e-10,4.59110132420892e-17,2.43586609496276e-17,1.59004945704279e-14,7.97619934755235e-15,3.05789720955126e-11,1.36549418834012e-10,2.81719596876669e-12,8.28998980289115e-15,0
"198",2.95172861604848e-11,7.37381647656283e-13,0,0,4.85633287588966e-16,5.16264166481618e-18,5.71012610718353e-15,9.20693003213282e-15,4.01450558754462e-11,0,1.79005444213211e-14,1.39101730537651e-16,6.1145085929737e-10
"199",3.84596458050181e-11,4.19614339634214e-13,0,0,1.78437304472509e-16,3.85911760857696e-18,8.7133691375891e-17,0,6.03383786251104e-11,3.5223604863171e-13,3.64849385460799e-17,3.49841829418148e-19,0
"200",5.79201792333248e-10,7.97636958933708e-13,0,8.72486641411439e-12,5.50499475749637e-17,7.72453190888852e-18,1.15969783498882e-14,0,1.08945198381374e-10,1.73019222045613e-09,1.55696147218691e-12,1.48565845625542e-15,0
"201",2.82895945243303e-11,7.16127414471915e-13,5.42538403270059e-11,1.95744922652697e-10,3.03710330940854e-17,1.61137305754457e-17,1.05184881079487e-14,5.27641185072899e-15,2.0228588042673e-11,9.03301109151731e-11,1.86363022634182e-12,5.48399037341265e-15,0
"202",1.95262620343528e-11,4.87792380138746e-13,0,0,3.21255916770588e-16,3.41518842174657e-18,3.77736008696244e-15,6.09056426671254e-15,2.65567395371560e-11,0,1.18415601972314e-14,9.20185150200641e-17,4.0448670094048e-10
"203",2.54418078157374e-11,2.77583091633888e-13,0,0,1.18039766423316e-16,2.55288176686569e-18,5.76406408290933e-17,0,3.9915017436093e-11,2.33011034487828e-13,2.41355003466319e-17,2.31427211656775e-19,0
"204",3.83153312481896e-10,5.27652446899883e-13,0,5.77166975617121e-12,3.64166168760167e-17,5.10992891845173e-18,7.67162796862331e-15,0,7.20693792584187e-11,1.14455598942061e-09,1.02996046174504e-12,9.82792122306644e-16,0
"205",1.87141200083345e-11,4.73732289240119e-13,3.58899763628423e-11,1.29489094316789e-10,2.00910323267798e-17,1.06595478953051e-17,6.95818558265645e-15,3.49044962461435e-15,1.33816065799093e-11,5.97551348634162e-11,1.23282783982377e-12,3.62776687676916e-15,0
"206",1.29170041907384e-11,3.22684198715419e-13,0,0,2.12517071415135e-16,2.25921392831108e-18,2.49879756746996e-15,4.0290273693285e-15,1.75678025466569e-11,0,7.83342364367637e-15,6.08720471971833e-17,2.6757586280232e-10
"207",1.6830253409366e-11,1.83626643522706e-13,0,0,7.8085613871272e-17,1.68878121286344e-18,3.81304111271455e-17,0,2.64045646108988e-11,1.5414135607073e-13,1.59661054724418e-17,1.53093626294796e-19,0
"208",2.53463409141841e-10,3.49052412380221e-13,0,3.81807241431361e-12,2.40903042257885e-17,3.38031790917755e-18,5.07493192737837e-15,0,4.76753037661345e-11,7.57146169905469e-10,6.8133898732126e-13,6.50136208360085e-16,0
"209",1.23797563583014e-11,3.13383173627248e-13,2.3741921227357e-11,8.56595681755291e-11,1.32906107838103e-17,7.05149939055381e-18,4.60297583700269e-15,2.30900068581402e-15,8.85219444292014e-12,3.95291902818342e-11,8.15539725188905e-13,2.39983873348662e-15,0
"210",8.54485087673277e-12,2.13461907853081e-13,0,0,1.40584198718797e-16,1.49451419469984e-18,1.65300345729414e-15,2.66528039635318e-15,1.16214449400506e-11,0,5.1819629304975e-15,4.02680496329263e-17,1.77006665949547e-10
"211",1.11335417622432e-11,1.21472615687585e-13,0,0,5.16551606158465e-17,1.11716179806559e-18,2.52240126378209e-17,0,1.74671358570093e-11,1.01967521424677e-13,1.05618910027158e-17,1.01274427688523e-19,0
"212",1.67671001870405e-10,2.30904996848369e-13,0,2.52572956818185e-12,1.59362073546498e-17,2.23614640231994e-18,3.35716671518238e-15,0,3.15381457781557e-11,5.00866998121007e-10,4.50719064358488e-13,4.30077815875031e-16,0
"213",8.18945092917266e-12,2.07309097866679e-13,1.57057451882196e-11,5.66654795041433e-11,8.79199894428956e-18,4.66470474576891e-18,3.04495853183925e-15,1.52744910841642e-15,5.85589973724946e-12,2.6149332403132e-11,5.39495476883673e-13,1.58754025337807e-15,0
"214",5.65258595781464e-12,1.41209226499692e-13,0,0,9.29991967129969e-17,9.88650366470188e-19,1.09349411308774e-15,1.76313510433376e-15,7.68781309648367e-12,0,3.42796981684087e-15,2.66381023129915e-17,1.17093371062851e-10
"215",7.36505560294366e-12,8.03565107922869e-14,0,0,3.41708989142053e-17,7.39024376604107e-19,1.66861776399781e-17,0,1.15548519562139e-11,6.74535094963154e-14,6.98689744633061e-18,6.69950144357285e-20,0
"216",1.10917646706523e-10,1.52748170986617e-13,0,1.67081950244648e-12,1.05421128131097e-17,1.47925457514883e-18,2.22083143474806e-15,0,2.08631001913141e-11,3.31333314197534e-10,2.9815947532209e-13,2.84504885790627e-16,0
"217",5.41748194231257e-12,1.37139022369513e-13,1.03896575831047e-11,3.74853228404645e-11,5.8160792377239e-18,3.08579341215685e-18,2.0142996159324e-15,1.01043745596792e-15,3.87379219399594e-12,1.72982947602579e-11,3.56886808316449e-13,1.05018892350075e-15,0
"218",3.73929615290144e-12,9.34126648130843e-14,0,0,6.15207873152411e-17,6.54011551437922e-19,7.23367740146701e-16,1.16634835133575e-15,5.0856387059739e-12,0,2.26766907111855e-15,1.76216256140001e-17,7.74595548326444e-11
"219",4.87212831216099e-12,5.31574033386923e-14,0,0,2.26047178768549e-17,4.88879077462892e-19,1.10382328232515e-17,0,7.6437605353852e-12,4.4621815650688e-14,4.62196929631152e-18,4.43185122017937e-20,0
"220",7.33741923986469e-11,1.01045902246449e-13,0,1.10527977536608e-12,6.97381378712447e-18,9.78555829720519e-19,1.46912342460097e-15,0,1.38013487747366e-11,2.19183466886352e-10,1.97238323723615e-13,1.88205545719795e-16,0
"221",3.5837702489595e-12,9.0720145184177e-14,6.8729616710661e-12,2.47972741208536e-11,3.84745015483125e-18,2.04131268782823e-18,1.33249858752415e-15,6.68424137208364e-16,2.56258929209611e-12,1.14431602688612e-11,2.36087602969404e-13,6.94720510359872e-16,0
"222",2.47361753071142e-12,6.17943045492191e-14,0,0,4.06972039077645e-17,4.32641431107117e-19,4.78521906265589e-16,7.71562243483128e-16,3.36424945860477e-12,0,1.50010743701551e-15,1.16570499516605e-17,5.1241010318602e-11
"223",3.22300815769446e-12,3.51646618531829e-14,0,0,1.49534629327467e-17,3.23403070246763e-19,7.3020068759418e-18,0,5.05649707531665e-12,2.95182036758628e-14,3.05752307660758e-18,2.93175625130258e-20,0
"224",4.85384631752834e-11,6.68438403867598e-14,0,7.3116418622389e-13,4.613314199883e-18,6.47333817969549e-19,9.71853875508622e-16,0,9.12986211326459e-12,1.44994149690843e-10,1.30477008330109e-13,1.24501649035838e-16,0
"225",2.37073410379376e-12,6.00131501598612e-14,4.54659855284933e-12,1.64038817657182e-11,2.54516351804451e-18,1.35036826285009e-18,8.81473873950956e-16,4.42175638446374e-16,1.69520293064345e-12,7.56987429996202e-12,1.56176566286577e-13,4.59571203537207e-16,0
"226",1.63634637055829e-12,4.0878140906936e-14,0,0,2.69219962583255e-17,2.86200767400637e-19,3.16551598955208e-16,5.10403512712945e-16,2.22551680803189e-12,0,9.9235040564329e-16,7.71136650795418e-18,3.38969303934669e-11
"227",2.13208292536894e-12,2.32621114949878e-14,0,0,9.89200815949939e-18,2.13937455429296e-19,4.83042034627019e-18,0,3.34497170003211e-12,1.95268689887182e-14,2.02261130800852e-18,1.93941409357688e-20,0
"228",3.21091426072281e-11,4.42185076120455e-14,0,4.83679407812723e-13,3.0517975610613e-18,4.28223979828226e-19,6.42900344195156e-16,0,6.03958233124322e-12,9.59164655218789e-11,8.6313092614958e-14,8.23602755878443e-17,0
"229",1.56828697166695e-12,3.96998724461721e-14,3.00766385585927e-12,1.08514885818586e-11,1.68367544033039e-18,8.9329501363792e-19,5.83112205696071e-16,2.92507832006237e-16,1.12140988995999e-12,5.00761988566714e-12,1.03313852782971e-13,3.0401533850099e-16,0
"230",1.08247512446647e-12,2.70416896216761e-14,0,0,1.78094270106603e-17,1.89327404569428e-19,2.09405073182758e-16,3.37641905095904e-16,1.47222289065525e-12,0,6.56459199708788e-16,5.10121974827147e-18,2.2423482342666e-11
"231",1.41041455008341e-12,1.53883416671122e-14,0,0,6.54375684533351e-18,1.41523810521153e-19,3.19541752261793e-18,0,2.2127641937408e-12,1.29174057029207e-14,1.33799693437572e-18,1.28296035002687e-20,0
"232",2.12408257601429e-11,2.92514075212205e-14,0,3.19963387088588e-13,2.01882376750664e-18,2.83278536992101e-19,4.25291150225581e-16,0,3.9953018220143e-12,6.34506176823408e-11,5.70977987011306e-14,5.44829329365197e-17,0
"233",1.03745250113222e-12,2.6262241992697e-14,1.98962845843804e-12,7.17847190829545e-12,1.11378422968663e-18,5.90932120772863e-19,3.85740127393334e-16,1.93499651146805e-16,7.41834572467816e-13,3.31263848323806e-12,6.83441340186442e-14,2.01112091733547e-16,0
